1245,The Remains of the Day,12,Adventure
1246,Rocky Balboa,12,Adventure
1248,Hannibal Rising,12,Adventure
1250,Ghost Rider,12,Adventure
1251,Letters from Iwo Jima,12,Adventure
1255,??,12,Adventure
1257,Because I Said So,12,Adventure
1259,Notes on a Scandal,12,Adventure
1262,Stranger Than Fiction,12,Adventure
1265,Bridge to Terabithia,12,Adventure
1266,Street Kings,12,Adventure
1268,Mr. Bean's Holiday,12,Adventure
1271,300,12,Adventure
1272,Sunshine,12,Adventure
1273,TMNT,12,Adventure
1282,Dogtown and Z-Boys,12,Adventure
1359,American Psycho,12,Adventure
1360,Frida,12,Adventure
1365,Monster's Ball,12,Adventure
1366,Rocky,12,Adventure
1368,First Blood,12,Adventure
1369,Rambo: First Blood Part II,12,Adventure
1370,Rambo III,12,Adventure
1372,Blood Diamond,12,Adventure
1378,Shortbus,12,Adventure
1381,The Fountain,12,Adventure
1382,Me and You and Everyone We Know,12,Adventure
1389,Out of Sight,12,Adventure
1391,Y tu mamá también,12,Adventure
1402,The Pursuit of Happyness,12,Adventure
1408,Cutthroat Island,12,Adventure
1412,"Sex, Lies, and Videotape",12,Adventure
1415,Party Monster,12,Adventure
1417,El laberinto del fauno,12,Adventure
1422,The Departed,12,Adventure
1424,November,12,Adventure
1427,Perfume: The Story of a Murderer,12,Adventure
1428,Once Upon a Time in Mexico,12,Adventure
1429,25th Hour,12,Adventure
1430,Bowling for Columbine,12,Adventure
1435,Tarnation,12,Adventure
1439,Anna and the King,12,Adventure
1440,Little Children,12,Adventure
1443,The Virgin Suicides,12,Adventure
1452,Superman Returns,12,Adventure
1487,Hellboy,12,Adventure
1491,The Illusionist,12,Adventure
1493,Miss Congeniality,12,Adventure
1494,???????,12,Adventure
1495,Kingdom of Heaven,12,Adventure
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,12,Adventure
1499,Teenage Mutant Ninja Turtles III,12,Adventure
1523,The Last King of Scotland,12,Adventure
1535,Spy Game,12,Adventure
1537,Changing Lanes,12,Adventure
1538,Collateral,12,Adventure
1542,Office Space,12,Adventure
1544,Imagine Me & You,12,Adventure
1546,Thumbsucker,12,Adventure
1547,The Lost Boys,12,Adventure
1548,Ghost World,12,Adventure
1550,Pieces of April,12,Adventure
1551,Flatliners,12,Adventure
1555,L'Auberge espagnole,12,Adventure
1562,28 Weeks Later,12,Adventure
1571,Live Free or Die Hard,12,Adventure
1572,Die Hard: With a Vengeance,12,Adventure
1573,Die Hard 2,12,Adventure
